Username,Last name,First name,Email address,Status,Started,Completed,Duration,Grade/100.00,Question 1,Response 1,Right answer 1
id_91720477,Johnson,Stacey,s.johnson@student.example.com,Finished,7 June 2025  1:34 PM,11 June 2025  5:00 PM,4 days 3 hours,100.0,Option 1: country D    Option 2: country C   ,"Seed: 755147; ans1: 46902558578.35 [score]; ans3: 21022891857.25 [score]; ans5: 29371942664.72 [score]; ans7: 31210285206.45 [score]; ans9: -2095000000 [score]; ans11: 100 [score]; ans13: 100 [score]; ans2: 3363587739633.39 [score]; ans4: 973012012470.61 [score]; ans6: 1964261782880.43 [score]; ans8: 1782980609876.5 [score]; ans10: 179020240303.93 [score]; ans12: 4500 [score]; ans14: 4700 [score]; ans15: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T","Seed: 755147; ans1: 4.69025585784E+10 [score]; ans3: 2.10228918572E+10 [score]; ans5: 2.93719426647E+10 [score]; ans7: 3.12102852064E+10 [score]; ans9: -2.095E+9 [score]; ans11: 200 [score]; ans13: 200 [score]; ans2: 3.3635877396334E+12 [score]; ans4: 9.730120124706E+11 [score]; ans6: 1.9642617828804E+12 [score]; ans8: 1.7829806098765E+12 [score]; ans10: 1.790202403039E+11 [score]; ans12: 4600 [score]; ans14: 4800 [score]; ans15: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T"
id_29638290,Lee,Heather,h.lee@student.example.com,Finished,7 June 2025  2:49 PM,8 June 2025  9:58 PM,1 day 7 hours,100.0,Option: graph E   ,"Seed: 121302; ans1: 0.2 [score]; ans2: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T","Seed: 121302; ans1: 0.3 [score]; ans2: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T"
id_33973990,Whitney,Patricia,p.whitney@student.example.com,Finished,7 June 2025  2:49 PM,7 June 2025  3:50 PM,1 hour 1 min,97.0,Option 1: country E    Option 2: country C   ,"Seed: 21813; ans1: 16662020236.1 [score]; ans3: 7290897287.0 [score]; ans5: 11264526288.3 [score]; ans7: 10312987263.3 [score]; ans9: 1306154294.0 [score]; ans11: 100 [score]; ans13: 100 [score]; ans2: 3363587739633.4 [score]; ans4: 973012012470.6 [score]; ans6: 1964261782880.4 [score]; ans8: 1782980609876.5 [score]; ans10: 179020240303.9 [score]; ans12: 4600 [score]; ans14: 4700 [score]; ans15: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 0 | prt9-1-F | prt9-2-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T","Seed: 21813; ans1: 1.66620202361E+10 [score]; ans3: 7.290897287E+9 [score]; ans5: 1.12645262883E+10 [score]; ans7: 1.03129872633E+10 [score]; ans9: -1.306154294E+9 [score]; ans11: 100 [score]; ans13: 100 [score]; ans2: 3.3635877396334E+12 [score]; ans4: 9.730120124706E+11 [score]; ans6: 1.9642617828804E+12 [score]; ans8: 1.7829806098765E+12 [score]; ans10: 1.790202403039E+11 [score]; ans12: 4600 [score]; ans14: 4800 [score]; ans15: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T"
id_56966959,Sanders,John,j.sanders@student.example.com,Finished,7 June 2025  4:35 PM,7 June 2025  5:00 PM,24 mins 30 secs,100.0,Option: graph E   ,"Seed: 356329; ans1: 0.26 [score]; ans2: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T","Seed: 356329; ans1: 0.3 [score]; ans2: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T"
id_19951742,Khan,Jessica,j.khan@student.example.com,Finished,7 June 2025  5:34 PM,11 June 2025  4:56 PM,3 days 23 hours,100.0,Option: graph C   ,"Seed: 685297; ans1: 0.2 [score]; ans2: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T","Seed: 685297; ans1: 0.2 [score]; ans2: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T"
id_62210219,Walters,Kathleen,k.walters@student.example.com,Finished,7 June 2025  6:50 PM,11 June 2025  8:46 AM,3 days 13 hours,10.0,Option: graph D   ,"Seed: 870545; ans1: 0.28 [score]; ans2: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 0 | prt1-1-F | ATGT_false. | prt1-2-F; prt2: # = 1 | ATGTE_true. | prt2-1-T","Seed: 870545; ans1: 0.5 [score]; ans2: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T"
id_22624592,Smith,Jon,j.smith@student.example.com,Finished,7 June 2025  8:09 PM,7 June 2025  9:05 PM,56 mins 15 secs,94.0,Option 1: country F    Option 2: country D   ,"Seed: 637268; ans1: 92298501634.7 [score]; ans3: 39125671095.3 [score]; ans5: 25671810041.7 [score]; ans7: 34583172567.9 [score]; ans9: 5437600000.0 [score]; ans11: 200 [score]; ans13: 200 [score]; ans2: 2523440358389.6 [score]; ans4: 1100018143904.5 [score]; ans6: 779446235323.3 [score]; ans8: 858839501091.3 [score]; ans10: 52097365084.1 [score]; ans12: 3600 [score]; ans14: 3600 [score]; ans15: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 0 | prt9-1-F | prt9-2-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 0 | prt10-1-F | prt10-2-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T","Seed: 637268; ans1: 9.229850163469999E+10 [score]; ans3: 3.91256710953E+10 [score]; ans5: 2.56718100417E+10 [score]; ans7: 3.45831725679E+10 [score]; ans9: -5.4376E+9 [score]; ans11: 200 [score]; ans13: 200 [score]; ans2: 2.5234403583896E+12 [score]; ans4: 1.1000181439045E+12 [score]; ans6: 7.794462353233E+11 [score]; ans8: 8.588395010913E+11 [score]; ans10: -5.20973650841E+10 [score]; ans12: 3600 [score]; ans14: 3600 [score]; ans15: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T"
id_27881126,Coleman,Olivia,o.coleman@student.example.com,Finished,7 June 2025  8:10 PM,7 June 2025  9:06 PM,56 mins 58 secs,100.0,Option 1: country A    Option 2: country E   ,"Seed: 436241; ans1: 52196749151.0 [score]; ans3: 20182542151.3 [score]; ans5: 34656621950.3 [score]; ans7: 22211258771.0 [score]; ans9: -16132768629.7 [score]; ans11: 100 [score]; ans13: 100 [score]; ans2: 1238198791207.3 [score]; ans4: 402523253779.2 [score]; ans6: 463106247223.7 [score]; ans8: 387533147572.3 [score]; ans10: -74354211256.04 [score]; ans12: 1800 [score]; ans14: 1700 [score]; ans15: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T","Seed: 436241; ans1: 5.2196749151E+10 [score]; ans3: 2.01825421513E+10 [score]; ans5: 3.46566219503E+10 [score]; ans7: 2.2211258771E+10 [score]; ans9: -1.61327686297E+10 [score]; ans11: 200 [score]; ans13: 200 [score]; ans2: 1.2381987912073E+12 [score]; ans4: 4.025232537792E+11 [score]; ans6: 4.631062472237E+11 [score]; ans8: 3.875331475723E+11 [score]; ans10: -7.4354211256E+10 [score]; ans12: 1800 [score]; ans14: 1700 [score]; ans15: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T"
id_47915105,Moore,Michelle,m.moore@student.example.com,Finished,7 June 2025  8:10 PM,7 June 2025  9:11 PM,1 hour,100.0,Option: graph E   ,"Seed: 873111; ans1: 0.3 [score]; ans2: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T","Seed: 873111; ans1: 0.3 [score]; ans2: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T"
id_87345354,George,Christine,c.george@student.example.com,Finished,7 June 2025  9:25 PM,10 June 2025  4:08 PM,2 days 18 hours,100.0,Option: graph E   ,"Seed: 642025; ans1: 0.3 [score]; ans2: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T","Seed: 642025; ans1: 0.3 [score]; ans2: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T"
id_96412727,Palmer,Valerie,v.palmer@student.example.com,Finished,8 June 2025  11:24 AM,9 June 2025  11:09 AM,23 hours 44 mins,100.0,Option: graph C   ,"Seed: 88002; ans1: 0.2 [score]; ans2: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T","Seed: 88002; ans1: 0.2 [score]; ans2: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T"
id_15267530,Bishop,Trevor,t.bishop@student.example.com,Finished,8 June 2025  11:27 AM,11 June 2025  3:08 PM,3 days 3 hours,100.0,Option: graph C   ,"Seed: 902559; ans1: 0.2 [score]; ans2: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T","Seed: 902559; ans1: 0.2 [score]; ans2: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T"
id_56018539,Johnson,David,d.johnson@student.example.com,Finished,8 June 2025  12:11 PM,8 June 2025  1:12 PM,1 hour,79.0,Option 1: country B    Option 2: country D   ,"Seed: 612037; ans1: 28112954684.69 [score]; ans3: 13835027097.32 [score]; ans5: 28.319442900.32 [score]; ans7: 28.4978920062.42 [score]; ans9: -952107752.95 [score]; ans11: 42 [score]; ans13: 41 [score]; ans2: 2523440358389.58 [score]; ans4: 1100018143904.50 [score]; ans6: 779446235323.27 [score]; ans8: 858839501091.31 [score]; ans10: -52097365084.06 [score]; ans12: 3544 [score]; ans14: 3492 [score]; ans15: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 0 | prt5-1-F; prt7: # = 0 | prt7-1-F; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 0 | prt14-1-F | prt14-2-F | prt14-3-F; prt15: # = 1 | ATGTE_true. | prt15-1-T","Seed: 612037; ans1: 2.81129546846E+10 [score]; ans3: 1.38350270973E+10 [score]; ans5: 2.83194429003E+10 [score]; ans7: 2.849789200640001E+10 [score]; ans9: -9.521077528999999E+8 [score]; ans11: 100 [score]; ans13: 100 [score]; ans2: 2.5234403583896E+12 [score]; ans4: 1.1000181439045E+12 [score]; ans6: 7.794462353233E+11 [score]; ans8: 8.588395010913E+11 [score]; ans10: -5.20973650841E+10 [score]; ans12: 3600 [score]; ans14: 3600 [score]; ans15: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T"
id_56737561,Adkins,Carla,c.adkins@student.example.com,Finished,8 June 2025  12:58 PM,8 June 2025  1:07 PM,9 mins 24 secs,100.0,Option: graph B   ,"Seed: 996995; ans1: 0.6 [score]; ans2: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T","Seed: 996995; ans1: 0.5 [score]; ans2: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T"
id_33071753,Thomas,David,d.thomas@student.example.com,Finished,8 June 2025  1:24 PM,8 June 2025  1:50 PM,26 mins 35 secs,79.0,Option 1: country C    Option 2: country E   ,"Seed: 685821; ans1: 10363349712.05 [score]; ans3: 3386670732.10 [score]; ans5: 5720536635.56 [score]; ans7: 6321231739.80 [score]; ans9: 192723091.94 [score]; ans11: 13/100 [score]; ans13: 14/100 [score]; ans2: 1238198791207.31 [score]; ans4: 402523253779.16 [score]; ans6: 463106247223.68 [score]; ans8: 387533147572.32 [score]; ans10: 74354211256.04 [score]; ans12: 1300 [score]; ans14: 1400 [score]; ans15: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 0 | prt9-1-F | prt9-2-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 0 | prt10-1-F | prt10-2-F; prt12: # = 0 | prt12-1-F | prt12-2-F | prt12-3-F; prt14: # = 1 | prt14-1-F | prt14-2-T; prt15: # = 1 | ATGTE_true. | prt15-1-T","Seed: 685821; ans1: 1.0363349712E+10 [score]; ans3: 3.3866707321E+9 [score]; ans5: 5.720536635600001E+9 [score]; ans7: 6.321231739800001E+9 [score]; ans9: -1.927230919E+8 [score]; ans11: 100 [score]; ans13: 100 [score]; ans2: 1.2381987912073E+12 [score]; ans4: 4.025232537792E+11 [score]; ans6: 4.631062472237E+11 [score]; ans8: 3.875331475723E+11 [score]; ans10: -7.4354211256E+10 [score]; ans12: 1800 [score]; ans14: 1700 [score]; ans15: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T"
id_88215426,Parker,Brian,b.parker@student.example.com,Finished,8 June 2025  4:46 PM,8 June 2025  5:13 PM,27 mins 16 secs,100.0,Option: graph C   ,"Seed: 597375; ans1: 0.2 [score]; ans2: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T","Seed: 597375; ans1: 0.2 [score]; ans2: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T"
id_50758387,Mcclain,Logan,l.mcclain@student.example.com,Finished,8 June 2025  5:39 PM,11 June 2025  2:06 AM,2 days 8 hours,100.0,Option: graph A   ,"Seed: 736115; ans1: 0.4 [score]; ans2: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T","Seed: 736115; ans1: 0.3 [score]; ans2: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T"
id_41048310,Roth,Charles,c.roth@student.example.com,Finished,8 June 2025  8:25 PM,8 June 2025  9:13 PM,47 mins 45 secs,100.0,Option 1: country D    Option 2: country G   ,"Seed: 182944; ans1: 46902558578.4 [score]; ans3: 21022891857.3 [score]; ans5: 29371942664.7 [score]; ans7: 31210285206.5 [score]; ans9: -2095000000.0 [score]; ans11: 100 [score]; ans13: 100 [score]; ans2: 324739267255.6 [score]; ans4: 135385294306.4 [score]; ans6: 57551451740.6 [score]; ans8: 77972815220.8 [score]; ans10: 17458123231.7 [score]; ans12: 500 [score]; ans14: 500 [score]; ans15: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T","Seed: 182944; ans1: 4.69025585784E+10 [score]; ans3: 2.10228918572E+10 [score]; ans5: 2.93719426647E+10 [score]; ans7: 3.12102852064E+10 [score]; ans9: -2.095E+9 [score]; ans11: 200 [score]; ans13: 200 [score]; ans2: 3.247392672556E+11 [score]; ans4: 1.353852943064E+11 [score]; ans6: 5.755145174059999E+10 [score]; ans8: 7.79728152208E+10 [score]; ans10: 1.74581232317E+10 [score]; ans12: 500 [score]; ans14: 600 [score]; ans15: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T"
id_36764358,Schultz,Angela,a.schultz@student.example.com,Finished,8 June 2025  9:40 PM,8 June 2025  10:01 PM,21 mins 4 secs,100.0,Option 1: country A    Option 2: country E   ,"Seed: 645485; ans1: 52196749151.0 [score]; ans3: 20182542151.3 [score]; ans5: 34656621950.3 [score]; ans7: 22211258770.9 [score]; ans9: -16132768629.7 [score]; ans11: 100 [score]; ans13: 100 [score]; ans2: 1238198791207.3 [score]; ans4: 402523253779.2 [score]; ans6: 463106247223.7 [score]; ans8: 387533147572.3 [score]; ans10: -74354211256.0 [score]; ans12: 1700 [score]; ans14: 1600 [score]; ans15: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T","Seed: 645485; ans1: 5.2196749151E+10 [score]; ans3: 2.01825421513E+10 [score]; ans5: 3.46566219503E+10 [score]; ans7: 2.2211258771E+10 [score]; ans9: -1.61327686297E+10 [score]; ans11: 200 [score]; ans13: 200 [score]; ans2: 1.2381987912073E+12 [score]; ans4: 4.025232537792E+11 [score]; ans6: 4.631062472237E+11 [score]; ans8: 3.875331475723E+11 [score]; ans10: -7.4354211256E+10 [score]; ans12: 1800 [score]; ans14: 1700 [score]; ans15: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T"
id_51928739,Richardson,Richard,r.richardson@student.example.com,Finished,8 June 2025  9:53 PM,8 June 2025  10:15 PM,22 mins 5 secs,100.0,Option: graph E   ,"Seed: 335024; ans1: 0.3 [score]; ans2: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T","Seed: 335024; ans1: 0.3 [score]; ans2: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | ATGTE_true. | prt2-1-T"
id_57009638,Ramos,Shaun,s.ramos@student.example.com,Finished,8 June 2025  11:01 PM,8 June 2025  11:53 PM,51 mins 23 secs,100.0,Option 1: country D    Option 2: country C   ,"Seed: 713622; ans1: 46902558578.4 [score]; ans3: 21022891857.3 [score]; ans5: 29371942664.7 [score]; ans7: 31210285206.5 [score]; ans9: -2095000000 [score]; ans11: 100 [score]; ans13: 100 [score]; ans2: 3363587739633.4 [score]; ans4: 973012012470.6 [score]; ans6: 1964261782880.4 [score]; ans8: 1782980609876.5 [score]; ans10: 179020240303.9 [score]; ans12: 4500 [score]; ans14: 4700 [score]; ans15: ""REDACTED STUDENT TEXT ANSWERS"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T","Seed: 713622; ans1: 4.69025585784E+10 [score]; ans3: 2.10228918572E+10 [score]; ans5: 2.93719426647E+10 [score]; ans7: 3.12102852064E+10 [score]; ans9: -2.095E+9 [score]; ans11: 200 [score]; ans13: 200 [score]; ans2: 3.3635877396334E+12 [score]; ans4: 9.730120124706E+11 [score]; ans6: 1.9642617828804E+12 [score]; ans8: 1.7829806098765E+12 [score]; ans10: 1.790202403039E+11 [score]; ans12: 4600 [score]; ans14: 4800 [score]; ans15: ""Any reflection"" [score]; prt1: # = 1 | prt1-1-T; prt3: # = 1 | prt3-1-T; prt5: # = 1 | prt5-1-T; prt7: # = 1 | prt7-1-T; prt9: # = 1 | prt9-1-T; prt11: # = 1 | prt11-1-T; prt13: # = 1 | prt13-1-T; prt2: # = 1 | prt2-1-T; prt4: # = 1 | prt4-1-T; prt6: # = 1 | prt6-1-T; prt8: # = 1 | prt8-1-T; prt10: # = 1 | prt10-1-T; prt12: # = 1 | prt12-1-T; prt14: # = 1 | prt14-1-T; prt15: # = 1 | ATGTE_true. | prt15-1-T"
