Username,Last name,First name,Email address,Status,Started,Completed,Duration,Grade/100.00,Question 1,Response 1,Right answer 1
id_40739258,Galloway,Mallory,m.galloway@student.example.com,Finished,14 June 2025  11:49 AM,14 June 2025  11:58 AM,9 mins 15 secs,100.0,   Country option: \({2}\)   Questions:     text B text G   ,Seed: 918459; ans1: 6 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 98 [score]; ans5: 1 [score]; ans6: 3 [score]; ans7: 6 [score]; ans8: 1 [score]; ans9: 3 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 918459; ans1: 6 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 98 [score]; ans5: 1 [score]; ans6: 3 [score]; ans7: 6 [score]; ans8: 1 [score]; ans9: 3 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_93135410,Lee,Destiny,d.lee@student.example.com,Finished,14 June 2025  12:42 PM,14 June 2025  1:00 PM,17 mins 49 secs,80.0,   Country option: \({1}\)   Questions:     text E text F   ,Seed: 33830; ans1: 4 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 76 [score]; ans5: 2 [score]; ans6: 1 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 20 [score]; ans10: 3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 0 | prt3-1-F; prt4: # = 1 | prt4-1-T; prt5: # = 0 | prt5-1-T | prt5-2-F; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 33830; ans1: 4 [score]; ans2: 1 [score]; ans3: 2 [score]; ans4: 76 [score]; ans5: 3 [score]; ans6: 1 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 20 [score]; ans10: 3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_89312830,James,Eric,e.james@student.example.com,Finished,14 June 2025  1:31 PM,14 June 2025  1:56 PM,25 mins 7 secs,85.0,   Country option: \({1}\)   Questions:     text D text A   ,Seed: 93401; ans1: 7 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 85 [score]; ans5: 1 [score]; ans6: 5 [score]; ans7: 5 [score]; ans8: 1 [score]; ans9: 20 [score]; ans10: 3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 0 | prt5-1-T | prt5-2-F; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 93401; ans1: 7 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 85 [score]; ans5: 2 [score]; ans6: 5 [score]; ans7: 5 [score]; ans8: 1 [score]; ans9: 20 [score]; ans10: 3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_47915105,Moore,Michelle,m.moore@student.example.com,Finished,14 June 2025  1:45 PM,14 June 2025  1:55 PM,9 mins 31 secs,80.0,   Country option: \({1}\)   Questions:     text E text D   ,Seed: 651943; ans1: 4 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 76 [score]; ans5: 2 [score]; ans6: 7 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 85 [score]; ans10: 2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 0 | prt3-1-F; prt4: # = 1 | prt4-1-T; prt5: # = 0 | prt5-1-T | prt5-2-F; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 651943; ans1: 4 [score]; ans2: 1 [score]; ans3: 2 [score]; ans4: 76 [score]; ans5: 3 [score]; ans6: 7 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 85 [score]; ans10: 2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_67121924,Gardner,Jeremy,j.gardner@student.example.com,Finished,14 June 2025  2:05 PM,14 June 2025  2:40 PM,34 mins 30 secs,85.0,   Country option: \({1}\)   Questions:     text G text A   ,Seed: 183054; ans1: 3 [score]; ans2: 6 [score]; ans3: 1 [score]; ans4: 5 [score]; ans5: 1 [score]; ans6: 5 [score]; ans7: 5 [score]; ans8: 1 [score]; ans9: 20 [score]; ans10: 2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 0 | prt10-1-T | prt10-2-F,Seed: 183054; ans1: 3 [score]; ans2: 6 [score]; ans3: 1 [score]; ans4: 5 [score]; ans5: 1 [score]; ans6: 5 [score]; ans7: 5 [score]; ans8: 1 [score]; ans9: 20 [score]; ans10: 3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_19895015,Lin,Dawn,d.lin@student.example.com,Finished,14 June 2025  2:09 PM,18 June 2025  10:25 AM,3 days 20 hours,100.0,   Country option: \({1}\)   Questions:     text D text H   ,Seed: 109790; ans1: 7 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 85 [score]; ans5: 2 [score]; ans6: 3 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 120 [score]; ans10: 2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 109790; ans1: 7 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 85 [score]; ans5: 2 [score]; ans6: 3 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 120 [score]; ans10: 2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_33071753,Thomas,David,d.thomas@student.example.com,Finished,14 June 2025  2:31 PM,14 June 2025  2:46 PM,14 mins 32 secs,90.0,   Country option: \({1}\)   Questions:     text C text E   ,Seed: 600609; ans1: 2 [score]; ans2: 2 [score]; ans3: 2 [score]; ans4: 10 [score]; ans5: 2 [score]; ans6: 4 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 76 [score]; ans10: 3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 0 | prt3-1-F; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 0 | prt8-1-F; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 600609; ans1: 2 [score]; ans2: 2 [score]; ans3: 1 [score]; ans4: 10 [score]; ans5: 2 [score]; ans6: 4 [score]; ans7: 1 [score]; ans8: 2 [score]; ans9: 76 [score]; ans10: 3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_91720477,Johnson,Stacey,s.johnson@student.example.com,Finished,14 June 2025  2:41 PM,18 June 2025  5:00 PM,4 days 2 hours,70.0,   Country option: \({1}\)   Questions:     text H text A   ,Seed: 262618; ans1: 3 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 120 [score]; ans5: 3 [score]; ans6: 5 [score]; ans7: 5 [score]; ans8: 1 [score]; ans9: 20 [score]; ans10: 2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 0 | prt5-1-T | prt5-2-F; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 0 | prt10-1-T | prt10-2-F,Seed: 262618; ans1: 3 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 120 [score]; ans5: 2 [score]; ans6: 5 [score]; ans7: 5 [score]; ans8: 1 [score]; ans9: 20 [score]; ans10: 3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_19619727,Cardenas,Elizabeth,e.cardenas@student.example.com,Finished,14 June 2025  2:46 PM,18 June 2025  1:07 PM,3 days 22 hours,80.0,   Country option: \({1}\)   Questions:     text B text G   ,Seed: 714489; ans1: 6 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 75 [score]; ans5: 3 [score]; ans6: 3 [score]; ans7: 6 [score]; ans8: 1 [score]; ans9: 0 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 0 | prt9-1-F; prt10: # = 1 | prt10-1-F | prt10-3-T,Seed: 714489; ans1: 6 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 75 [score]; ans5: 3 [score]; ans6: 3 [score]; ans7: 6 [score]; ans8: 1 [score]; ans9: 5 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_74237428,Davis,Peter,p.davis@student.example.com,Finished,14 June 2025  4:40 PM,14 June 2025  5:09 PM,29 mins 5 secs,65.0,   Country option: \({2}\)   Questions:     text D text F   ,Seed: 83285; ans1: 7 [score]; ans2: 5 [score]; ans4: 90 [score]; ans5: 1 [score]; ans6: 1 [score]; ans7: 7 [score]; ans9: 5 [score]; ans10: 2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 0 | prt2-1-F; prt3: !; prt4: # = 1 | prt4-1-T; prt5: # = 0 | prt5-1-T | prt5-2-F; prt6: # = 1 | prt6-1-T; prt7: # = 0 | prt7-1-F; prt8: !; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 83285; ans1: 7 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 90 [score]; ans5: 2 [score]; ans6: 1 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 5 [score]; ans10: 2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_19951742,Khan,Jessica,j.khan@student.example.com,Finished,14 June 2025  4:53 PM,18 June 2025  4:38 PM,3 days 23 hours,80.0,   Country option: \({2}\)   Questions:     text C text H   ,Seed: 932857; ans1: 2 [score]; ans2: 2 [score]; ans3: 1 [score]; ans4: 5 [score]; ans5: 1 [score]; ans6: 3 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 0 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 0 | prt9-1-F; prt10: # = 1 | prt10-1-F | prt10-3-T,Seed: 932857; ans1: 2 [score]; ans2: 2 [score]; ans3: 1 [score]; ans4: 5 [score]; ans5: 1 [score]; ans6: 3 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 50 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_31654484,Simpson,Jessica,j.simpson@student.example.com,Finished,14 June 2025  5:50 PM,14 June 2025  7:14 PM,1 hour 24 mins,100.0,   Country option: \({2}\)   Questions:     text C text B   ,Seed: 472084; ans1: 2 [score]; ans2: 2 [score]; ans3: 1 [score]; ans4: 5 [score]; ans5: 1 [score]; ans6: 6 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 98 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 472084; ans1: 2 [score]; ans2: 2 [score]; ans3: 1 [score]; ans4: 5 [score]; ans5: 1 [score]; ans6: 6 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 98 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_12774032,Nicholson,Michael,m.nicholson@student.example.com,Finished,14 June 2025  9:29 PM,14 June 2025  9:57 PM,28 mins 47 secs,100.0,   Country option: \({2}\)   Questions:     text D text B   ,Seed: 417402; ans1: 7 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 90 [score]; ans5: 2 [score]; ans6: 6 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 98 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 417402; ans1: 7 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 90 [score]; ans5: 2 [score]; ans6: 6 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 98 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_56966959,Sanders,John,j.sanders@student.example.com,Finished,15 June 2025  2:00 AM,15 June 2025  2:08 AM,8 mins 1 sec,80.0,   Country option: \({2}\)   Questions:     text C text E   ,Seed: 12534; ans1: 2 [score]; ans2: 2 [score]; ans3: 1 [score]; ans4: 5 [score]; ans5: 2 [score]; ans6: 4 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 99 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 0 | prt5-1-T | prt5-2-F; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 0 | prt8-1-F; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 12534; ans1: 2 [score]; ans2: 2 [score]; ans3: 1 [score]; ans4: 5 [score]; ans5: 1 [score]; ans6: 4 [score]; ans7: 1 [score]; ans8: 2 [score]; ans9: 99 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_13686262,Knapp,Sharon,s.knapp@student.example.com,Finished,15 June 2025  6:39 AM,15 June 2025  6:44 AM,5 mins 44 secs,85.0,   Country option: \({2}\)   Questions:     text D text G   ,Seed: 509164; ans1: 7 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 90 [score]; ans5: 1 [score]; ans6: 3 [score]; ans7: 6 [score]; ans8: 1 [score]; ans9: 3 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 0 | prt5-1-T | prt5-2-F; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 509164; ans1: 7 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 90 [score]; ans5: 2 [score]; ans6: 3 [score]; ans7: 6 [score]; ans8: 1 [score]; ans9: 3 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_61318179,Davis,Julia,j.davis@student.example.com,Finished,15 June 2025  8:52 AM,15 June 2025  9:04 AM,12 mins 15 secs,95.0,   Country option: \({2}\)   Questions:     text C text E   ,Seed: 840991; ans1: 2 [score]; ans2: 2 [score]; ans3: 1 [score]; ans4: 5 [score]; ans5: 1 [score]; ans6: 4 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 99 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 0 | prt8-1-F; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 840991; ans1: 2 [score]; ans2: 2 [score]; ans3: 1 [score]; ans4: 5 [score]; ans5: 1 [score]; ans6: 4 [score]; ans7: 1 [score]; ans8: 2 [score]; ans9: 99 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_41048310,Roth,Charles,c.roth@student.example.com,Finished,15 June 2025  10:16 AM,15 June 2025  10:57 AM,41 mins 57 secs,100.0,   Country option: \({2}\)   Questions:     text E text H   ,Seed: 928402; ans1: 4 [score]; ans2: 1 [score]; ans3: 2 [score]; ans4: 99 [score]; ans5: 1 [score]; ans6: 3 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 50 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 928402; ans1: 4 [score]; ans2: 1 [score]; ans3: 2 [score]; ans4: 99 [score]; ans5: 1 [score]; ans6: 3 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 50 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_53408110,Gallegos,Jacqueline,j.gallegos@student.example.com,Finished,15 June 2025  10:56 AM,18 June 2025  1:31 AM,2 days 14 hours,95.0,   Country option: \({2}\)   Questions:     text C text E   ,Seed: 738815; ans1: 2 [score]; ans2: 2 [score]; ans3: 1 [score]; ans4: 5 [score]; ans5: 1 [score]; ans6: 4 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 99 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 0 | prt8-1-F; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 738815; ans1: 2 [score]; ans2: 2 [score]; ans3: 1 [score]; ans4: 5 [score]; ans5: 1 [score]; ans6: 4 [score]; ans7: 1 [score]; ans8: 2 [score]; ans9: 99 [score]; ans10: 1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
id_29232207,Hernandez,Larry,l.hernandez@student.example.com,Finished,15 June 2025  11:27 AM,15 June 2025  11:35 AM,7 mins 8 secs,100.0,   Country option: \({1}\)   Questions:     text A text F   ,Seed: 146168; ans1: 5 [score]; ans2: 5 [score]; ans3: 1 [score]; ans4: 20 [score]; ans5: 3 [score]; ans6: 1 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 20 [score]; ans10: 3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T,Seed: 146168; ans1: 5 [score]; ans2: 5 [score]; ans3: 1 [score]; ans4: 20 [score]; ans5: 3 [score]; ans6: 1 [score]; ans7: 1 [score]; ans8: 1 [score]; ans9: 20 [score]; ans10: 3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T | prt5-2-T; prt6: # = 1 | prt6-1-T; prt7: # = 1 | prt7-1-T; prt8: # = 1 | prt8-1-T; prt9: # = 1 | prt9-1-T; prt10: # = 1 | prt10-1-T | prt10-2-T
